profile_name,fold_id,date,day_rank_ic,candidate_count,prediction_mean,prediction_std,target_mean,target_std,avg_volatility_20d,avg_volatility_5d,avg_turnover_rate,avg_turnover_ratio_10d,avg_amplitude_ratio_5d,selected_count,selected_pred_return_mean,selected_target_return_mean,selected_weighted_target_return,selected_volatility_20d_mean,selected_volatility_5d_mean,selected_turnover_rate_mean,filter_initial_candidates,filter_after_primary_screen,filter_after_risk_filters,filter_after_secondary_screen,filter_fallback_used,sequence_length,risk_penalty_weight,sort_strategy,primary_candidate_size
sl20__risk_adjusted__cs150__rp-20,1,2025-12-11,-0.00473827697564552,300,0.5207663110666667,0.03586900268782714,0.003085779766843833,0.030402554949865674,0.01709527716632968,0.01653756970706329,1.1498650000000001,0.006446660323665321,-0.018292788530149668,5,0.56710132,-0.01087422379496886,-0.010859050885066057,0.01747464265577528,0.01241272874716114,1.28546,300,150,141,141,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,1,2025-12-12,0.0077810479684307125,300,0.5090905137,0.039831906306271814,0.004651272005405372,0.03156637006334862,0.01707322427643059,0.016338855980298134,1.521232,0.32729893356472667,0.05856792372564807,5,0.559793,-0.01419271896848984,-0.01417225941828425,0.0140390461253458,0.01185366687461018,0.83034,300,150,134,134,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,1,2025-12-15,-0.08346511286837767,300,0.5204515434,0.035300890499805386,0.011829457204146403,0.028073440898795383,0.017042288086081273,0.01646634507036446,1.1119556666666668,0.024838715852401154,0.017162847379197536,5,0.5822762619999999,0.00517643349809124,0.005093513605747361,0.01600522979185914,0.0143183424083663,1.58278,300,150,129,129,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,1,2025-12-16,-0.14589622762064988,300,0.5285435599666667,0.034705112903260685,0.024027699264438693,0.03400513898864527,0.017107301505233444,0.01569125873927123,1.06,-0.03901752293148546,0.02185250112620552,5,0.5833413700000001,0.030544746128606044,0.03055700740046692,0.017839411990888662,0.01547587585408168,0.9400800000000002,300,150,128,128,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,1,2025-12-17,-0.20454843439904485,300,0.5162925051666667,0.04195630767981733,0.010355534205921592,0.03175107683161553,0.017425952487658544,0.017906844628086418,1.2049869999999998,0.024401840260924602,0.11253557015319965,5,0.5835247560000001,-0.011836455391078162,-0.012093639491769097,0.00649470172679136,0.0061962034180642,0.80324,300,150,137,137,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,1,2025-12-18,-0.3022943457836436,300,0.5136114019000001,0.03673792868041111,0.01254255124427176,0.034601783063980526,0.01760736589021496,0.01822468083466554,1.03295,-0.11811322758802319,-0.09299740582007751,5,0.570543472,0.0034288677609307996,0.003258312326187112,0.014065961434413663,0.01314628221213108,0.9149800000000001,300,150,135,135,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,1,2025-12-19,-0.28506227593629463,300,0.5121604871666666,0.03586947231595629,0.010579364103854507,0.03108332780394971,0.016586415326238578,0.01767057277368517,1.0229393333333334,-0.09151486147993973,-0.1499629391055532,5,0.5703153400000001,-0.01818814219425368,-0.018113088951663112,0.0146869869163774,0.01097898968898702,0.90084,300,150,135,135,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,1,2025-12-22,-0.17831013648585312,300,0.5108166393333332,0.03873916218823385,0.00919718229875747,0.030331154881364102,0.016459736621203813,0.01765937754480341,1.1374786666666667,-0.02706918781511863,-0.1634708142094632,5,0.570347312,-0.00175278000072956,-0.0017104594755239302,0.01196845982624808,0.011115920689580039,0.8217800000000001,300,150,134,134,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,1,2025-12-23,0.059107454766209495,300,0.512429628,0.03933521215736105,0.003144522464302042,0.032358813843205894,0.01640231034694084,0.01609344682639573,1.1380130000000002,-0.05962272911656777,-0.0812935721922639,5,0.568412294,-0.00023586572911006012,-0.00021605756578375575,0.01061227195096302,0.01003342198938396,0.8326,300,150,137,137,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2025-12-24,0.0998652757576693,300,0.5074048764666667,0.029822863026007528,0.00606538872851417,0.03845648214144239,0.016363377161002817,0.014393885538216982,1.0740859999999999,-0.09776651597990377,-0.04296585117611646,5,0.56331134,0.00990425452126006,0.010242528253528803,0.0194717031789436,0.015540717406188958,0.77346,300,150,119,119,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2025-12-25,0.11427796815096865,300,0.5087577723666667,0.031134688878603718,0.003871352416146328,0.044703109683730605,0.016386566135321363,0.012725525098743355,1.0173476666666665,-0.131630679215162,-0.04821482592182505,5,0.5699116959999999,0.0086715021688317,0.008179722705122683,0.01938097596435534,0.015257336013230899,0.9884999999999999,300,150,110,110,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2025-12-26,0.0824317657570803,300,0.5159084151666667,0.03035681170594958,0.0126830118435943,0.04242121361040814,0.016576735782078425,0.013278470352114127,1.2218666666666669,0.04161165876567396,0.019856417997802633,5,0.57613312,0.029644045417576557,0.029704043416979874,0.0202397461004305,0.020447165103219662,0.71172,300,150,118,118,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2025-12-29,0.13572003182298165,300,0.521803115,0.03279365852882427,0.03917745650931038,0.05723904614402613,0.016344185616546596,0.01381918786061524,1.2509173333333334,0.16165963153508286,0.1635105863561209,5,0.590566454,0.07889064785385211,0.07923995962708459,0.02090858174235072,0.02192621233214978,0.8447800000000001,300,150,114,114,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2025-12-30,0.11476177058047138,300,0.5190221960666666,0.03341076601561854,0.026689577712601244,0.0458021263660803,0.016334457060677845,0.013902580079154988,1.1809243333333335,0.06503439256892521,0.07534027822597046,5,0.5873381460000001,0.08743085717058903,0.08764908958058859,0.0211357308647524,0.01959202371724526,1.51004,300,150,117,117,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2025-12-31,0.015425949177213079,300,0.5205482165333334,0.03289838134888477,0.024189052117084178,0.04506768819642486,0.016237988360535513,0.01379137516081539,1.1240283333333332,-0.006686061116542093,-0.017284237031158767,5,0.5825759279999999,0.04494991566421294,0.04554013843741727,0.023120189159449057,0.019630593738581857,1.57876,300,150,120,120,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-05,0.03537865462802285,300,0.5296182617666667,0.0361262255198349,0.023115493570726002,0.05200323921265843,0.017011532791346914,0.017385912919626326,1.5549230000000003,0.39160799731300344,0.18984935382052254,5,0.59178828,0.029889557122758703,0.029958156737712488,0.023109430173684102,0.03358196854269288,1.9026,300,150,119,119,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-06,-0.14856227671263486,300,0.5309307752666667,0.038316992375448715,0.016985096506980723,0.06591074959086161,0.01756305244469245,0.01897887582677838,1.8109603333333333,0.5093701501843174,0.1807023783812529,5,0.59254861,-0.028382024838152043,-0.028402693445678237,0.022575106737848582,0.02686898973706652,1.8397399999999997,300,150,116,116,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-07,-0.11239527638174039,300,0.5326069059666666,0.03803290660346306,0.013646290137306491,0.05472992216133571,0.01766223918884031,0.018663148699987368,1.673163,0.28693228029399115,0.008610684912580248,5,0.59619416,0.012201942084593121,0.01241900895913361,0.022052252578910116,0.016522115343740977,2.2986999999999997,300,150,115,115,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-08,0.12158859719404076,300,0.5328093492333333,0.036338732387883,0.006700512973278615,0.056473702509086905,0.017594093301295535,0.019257467547799213,1.5588703333333334,0.173583561856679,-0.006849595030264683,5,0.5963137920000001,-0.00637315094682048,-0.005919421345373285,0.02250727994736754,0.02207610824968244,2.6580999999999997,300,150,118,118,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-09,0.25169079656440624,300,0.5328865816,0.033456008175597185,0.0018753579772047054,0.04092226045993542,0.017784150042490243,0.01934484995785179,1.7037423333333335,0.17870055672241303,-0.06425588023188808,5,0.5934668540000001,0.024859733080451456,0.024630999085037644,0.0205553627390689,0.0198267438752394,2.0993,300,150,115,115,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-12,0.23890309892332134,300,0.5333339779333333,0.038670322292736925,-0.018657533685445,0.050324892334204445,0.018250626304336742,0.019351185813530285,2.0603670000000003,0.30428674335859474,0.05062218207509814,5,0.5981256779999999,-0.01647654122137258,-0.016197888248269433,0.023746877551433343,0.02342834996974046,2.0577599999999996,300,150,115,115,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-13,0.25441441065061,300,0.5366382672333333,0.03923607376994816,-0.004395125981814247,0.0469726536181675,0.018728163496568105,0.019725689935242697,2.1321353333333333,0.2853487142150416,0.2225758525387601,5,0.608146482,-0.01078229199287776,-0.010674825324018311,0.0257565663529505,0.028024240036314957,4.284039999999999,300,150,108,108,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-14,0.08516276188081237,300,0.5376690311000001,0.039857221089287465,0.000689475735503698,0.053804670600721416,0.01884733226581695,0.01982112302677923,2.3264946666666666,0.3621885931491866,0.19659840658059366,5,0.611937788,0.033359878332477735,0.032388297111473334,0.02447840194558386,0.015349024730155342,2.1938,300,150,121,121,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-15,0.048474760830675895,300,0.5257420151333334,0.04007080162066557,-0.0002406590533623106,0.05452198328962074,0.018810337115066224,0.020381100422781424,1.7129423333333333,-0.04150582189852655,-0.07552856837338107,5,0.6018845360000001,0.03925492411805793,0.038631813937981464,0.023090144926096977,0.016885880812000677,2.41704,300,150,118,118,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-16,0.14118634001839012,300,0.5268639436,0.043235072650880176,0.011544894959834077,0.05244919895588756,0.01895212818851173,0.021295491007055866,2.005335,0.11734967461368648,0.07004627801244673,5,0.60944773,0.04214278000704674,0.04175224664643619,0.02587749011686054,0.018642637177771697,2.19306,300,150,109,109,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-19,0.28341838616804593,300,0.5152098096333333,0.04375168511678974,0.006515658793537827,0.04587085140467256,0.01909659716485107,0.019623641968975137,1.688964666666667,-0.08906878198873845,-0.1305784810123431,5,0.591712062,0.0335230806914101,0.033287967254322766,0.027435963238424576,0.025001969689752556,2.22382,300,150,108,108,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-20,0.3329191055888966,300,0.5190464045666666,0.047950058456318626,0.005324091186563893,0.04511086374578873,0.019622135188547024,0.019701530379651236,1.7147303333333335,-0.013672657341156068,0.00261817054701194,5,0.605203286,0.03966123445484674,0.03947729923044942,0.02679484188414376,0.02227742314859974,2.55834,300,150,99,99,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-21,0.1319230923082232,300,0.5141029013666667,0.04403852181264262,0.00010589562770044414,0.049270440759856066,0.019813902950445984,0.01938185002944623,1.6388333333333334,-0.051607979922884864,-0.06255886172598525,5,0.5904085,0.011098337215812378,0.011299600363371019,0.02219670748043798,0.0246731837487277,1.5371000000000001,300,150,107,107,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,2,2026-01-22,0.15233570954518585,300,0.5130868457333334,0.045513857931224984,-0.001039625964687462,0.057921724491271726,0.02000805258196868,0.019917930734574523,1.6741736666666667,-0.04141233039301675,-0.06173200569120881,5,0.6033326499999999,0.02012708443644652,0.020951726491479073,0.02466783347658536,0.02330145391118132,1.54,300,150,104,104,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-01-23,0.01887756405912793,300,0.5113329837333334,0.02594347875816898,-0.004986571900884084,0.05069082905339421,0.020519223861579637,0.020486671648808626,1.927482,0.06691712317824385,-0.04069281877585465,5,0.57608769,0.030504664123294202,0.030281499290304555,0.02759053162782636,0.029967015195101376,2.4721800000000003,300,150,126,126,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-01-26,0.03224237616106019,300,0.5130096837,0.025041272350441478,-0.0163249885148666,0.043279857688616155,0.021211020994582087,0.02139597665381875,2.043633,0.21429554483819624,0.17477457075459718,5,0.573085712,-0.02858331102025846,-0.027837564041224082,0.02940608698836052,0.030937969655758124,3.1681799999999996,300,150,118,118,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-01-27,-0.03201213702509348,300,0.5118841097333334,0.024899803123544003,-0.02331853741355501,0.042063535374833025,0.0213375180876231,0.0203415960491915,1.79697,0.00886249348698195,0.11678264697586827,5,0.5729474339999999,-0.027479406752465664,-0.027233630711400607,0.02704359083000174,0.02373480337440396,1.91706,300,150,115,115,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-01-28,-0.004373604637118732,300,0.5128628873666666,0.023451507951980498,-0.016634856357788788,0.05173328275075907,0.021469067851608018,0.020360542825555137,2.0250863333333333,0.22495784726885698,0.07290865834750315,5,0.563466646,-0.011973427857296898,-0.01167112158109435,0.026852082377717024,0.029261739454003278,2.0773800000000002,300,150,121,121,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-01-29,-0.015456650533156384,300,0.5121008428333332,0.02614781935358008,-0.008743561024192097,0.05050982574437161,0.02225116354063307,0.022782492416821298,2.1754643333333332,0.25381354716260013,0.2329827575028872,5,0.5758163860000001,0.026988955798361025,0.0265780690245467,0.024853281796964062,0.029562076304131164,2.14416,300,150,118,118,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-01-30,-0.11893776597517748,300,0.5149844430333334,0.023238651906299826,-0.0018835285268029552,0.04934909733393743,0.02297769823831657,0.023229080374427998,1.7999009999999998,-0.0042963192218201385,0.021365985912016234,5,0.567739386,-0.05020448392752743,-0.0498256979841122,0.027561343334419463,0.02874746207718128,3.15398,300,150,116,116,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-02,0.017054419295513545,300,0.5122229993666666,0.02328204402788326,0.019169241878774987,0.04384790560995023,0.02356021778237748,0.024744933760006395,1.6871896666666666,-0.04431666671030463,0.029718559732735253,5,0.568921636,0.032152998131007304,0.032440435227371264,0.03139737032734894,0.04392397192768174,1.63598,300,150,115,115,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-03,0.023285592062134024,300,0.5093887253000001,0.022577852455479917,0.01717155113436903,0.03477320618840974,0.02339753266765103,0.027633508023861292,1.582244,-0.17064503822419502,-0.14859782100475832,5,0.561102674,-0.00943467827855728,-0.009549158987557116,0.027017068270962917,0.02967068078141518,1.36314,300,150,117,117,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-04,0.16557559474628436,300,0.5110356078333333,0.025834655019640183,0.011169124045955698,0.0371451430683174,0.024010510960688052,0.0281104373746715,1.5629326666666665,-0.1448617779313333,-0.07238298290656485,5,0.5560948000000001,0.02419563985760676,0.024161185880759273,0.030100940687899685,0.03271450726919696,1.2028199999999998,300,150,115,115,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-05,0.0762289316869899,300,0.5130209488333333,0.02431288114632318,0.021241885537993718,0.044442665427790726,0.0241464157866597,0.02662586043224946,1.4120806666666665,-0.19972056416852685,-0.14394637440547156,5,0.5611763319999999,0.08285817038175447,0.08180309572244816,0.028370562149830376,0.03808255978971296,2.2003,300,150,114,114,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-06,-0.13147332314170238,300,0.5160140318666667,0.024505387269783248,0.002273542672671891,0.040382322985236294,0.024001313173855402,0.02495454949098103,1.2767423333333332,-0.2888316515271838,-0.1080822284866587,5,0.563054688,0.00583553689570928,0.006108546266224353,0.02998565801268082,0.03015518711114092,1.33902,300,150,115,115,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-09,-0.20113734849847664,300,0.509970513,0.025320535694833776,0.0021465365425584844,0.04108992518740729,0.023579908107804456,0.021559724601744167,1.3295456666666667,-0.2632500297257719,-0.23840940483659429,5,0.5565289520000001,0.00608497349801646,0.006006298415743441,0.03061882059541162,0.0327231407086003,1.66726,300,150,127,127,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-10,-0.16960451738865057,300,0.5083187098333334,0.02477139503401205,0.002756614947855664,0.0461191769314301,0.02325403157128445,0.019957298418190116,1.188781,-0.3179359196061786,-0.21515262601627938,5,0.55691868,0.009332011038933438,0.009614370246151338,0.025369276549399446,0.024914775035170058,0.9545199999999999,300,150,127,127,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-11,-0.2068818695365491,300,0.5105856662333333,0.02372331777104475,0.0064279509260349406,0.045319634854704374,0.022937746688034083,0.017061504286688418,1.098902,-0.33662838695590874,-0.17817581269961572,5,0.56204921,0.008232340897545175,0.008404154513289783,0.0221861092341877,0.021361026133577897,1.07238,300,150,123,123,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-12,-0.2041240458227314,300,0.5082143129333334,0.02470098596137596,0.005972455359679201,0.04876712183424238,0.02291410620534938,0.015125424447005598,1.23903,-0.1801216573387264,0.02531084394702776,5,0.5730928240000001,0.0015382455900925193,0.002272754086569179,0.01877581110449496,0.01563210991082704,1.0287799999999998,300,150,123,123,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-13,0.04330408482773018,300,0.5027431915,0.026185206605500472,0.0023146898294791997,0.057557185198242225,0.022809756345821976,0.01644622212352659,1.149236,-0.17234779087160376,0.0654317458429663,5,0.558103758,0.01279337188518966,0.012630273150354225,0.02943919225211648,0.02454567263025198,1.5875,300,150,114,114,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-24,0.12295915765276996,300,0.5028273595333334,0.02643298627778638,0.010002183003739073,0.05953932461078424,0.023081968816455894,0.017929646959844725,1.3088220000000002,-0.012778889079081772,0.16103448670726164,5,0.5643652379999999,0.08435888203765049,0.08433902012213085,0.03005719370267978,0.028729644245985862,1.6133,300,150,122,122,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-25,0.050229024868736774,300,0.5069921887666666,0.02570000119154224,-0.022028098291072128,0.06840345739404152,0.022918659610816274,0.018806553364390896,1.51466,0.20385967002041375,0.1317697788976721,5,0.564998378,-0.0024541158086508834,-0.0022610823635350347,0.029278452460636047,0.03460321812789144,1.7371400000000001,300,150,123,123,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-26,0.22834530532355074,300,0.5100624429,0.027350370627721388,-0.010077376649823307,0.05339540237835881,0.02284042492849799,0.01929914273033009,1.452687,0.0986856833488507,0.03518446712921959,5,0.562015194,0.0635793341027885,0.06265153507674796,0.03036258787792026,0.033502474501671466,2.05638,300,150,125,125,0,20,-0.2,risk_adjusted,150
sl20__risk_adjusted__cs150__rp-20,3,2026-02-27,0.2757482591455598,300,0.5168660330333332,0.024846539071155405,-0.01717596876789388,0.04458181599045962,0.022840354663123237,0.01954774500814085,1.4212316666666667,0.10398375865256848,-0.07091346174340646,5,0.5690412,0.02667626919241136,0.026588112235472205,0.02513021999394538,0.025834298901190184,1.4023800000000002,300,150,119,119,0,20,-0.2,risk_adjusted,150
